AnimalAnonID@RecordingInstitution@MeasurementType@RecordType@MeasurementValue@EstimatedMeasurement@ExcludededFromNorms@MeasurementDate@MeasurementDateEstimateType@MeasurementDateEstimateStart@MeasurementDateEstimateEnd@CollectionScopeType@AnimalAgeMonths@AnimalAgeDays@Age@UnitOfMeasure
761992@82162@Live weight@@1.513@0@NA@2020-12-01@NA@NA@NA@NA@196@5995@16.424657534246574@kg
761992@82162@Live weight@@1.566@0@NA@2022-02-22@NA@NA@NA@NA@211@6443@17.65205479452055@kg
761992@82162@Live weight@@1.493@0@NA@2019-04-01@NA@NA@NA@NA@176@5385@14.753424657534246@kg
761992@82162@Live weight@@1.32@0@NA@2010-04-20@NA@NA@NA@NA@69@2117@5.8@kg
761992@82162@Live weight@@1.533@0@NA@2020-10-27@NA@NA@NA@NA@195@5960@16.328767123287673@kg
761992@82162@Live weight@@1.499@0@NA@2020-10-13@NA@NA@NA@NA@195@5946@16.29041095890411@kg
761992@82162@Live weight@@1.43@0@NA@2012-03-13@NA@NA@NA@NA@92@2810@7.698630136986301@kg
761992@82162@Live weight@@1.35@0@NA@2010-08-05@NA@NA@NA@NA@73@2224@6.093150684931507@kg
761992@82162@Live weight@@1.474@0@NA@2018-07-22@NA@NA@NA@NA@168@5132@14.06027397260274@kg
795906@100740@Live weight@@0.692@0@NA@2016-11-29@NA@NA@NA@NA@138@4226@11.578082191780823@kg
795906@100740@Live weight@@0.718@0@NA@2017-04-23@NA@NA@NA@NA@143@4371@11.975342465753425@kg
795906@100740@Live weight@@0.667@0@NA@2016-10-14@NA@NA@NA@NA@137@4180@11.452054794520548@kg
806865@34263@Live weight@@1.262@0@NA@2012-03-21@NA@NA@NA@NA@135@4128@11.30958904109589@kg
843364@122408@Live weight@@0.75@0@NA@1987-06-05@NA@NA@NA@NA@12@371@1.0164383561643835@kg
843364@122408@Live weight@@0.7@0@NA@1988-07-01@NA@NA@NA@NA@25@763@2.0904109589041098@kg
843364@122408@Live weight@@0.65@0@NA@1986-10-31@NA@NA@NA@NA@5@154@0.42191780821917807@kg
843364@122408@Live weight@@0.85@0@NA@1988-08-01@NA@NA@NA@NA@26@794@2.175342465753425@kg
844926@164177@Live weight@@2.1@0@NA@2023-04-11@NA@NA@NA@NA@112@3423@9.378082191780821@kg
844926@164177@Live weight@@2060@0@NA@2021-11-07@NA@NA@NA@NA@95@2903@7.953424657534247@kg
851690@108574@Live weight@@1.331@0@NA@2005-04-29@NA@NA@NA@NA@110@3347@9.169863013698631@kg
851690@108574@Live weight@@1.329@0@NA@2005-04-08@NA@NA@NA@NA@109@3326@9.112328767123287@kg
851690@108574@Live weight@@1.275@0@NA@2011-03-17@NA@NA@NA@NA@180@5495@15.054794520547945@kg
851690@108574@Live weight@@1.279@0@NA@2005-03-22@NA@NA@NA@NA@108@3309@9.065753424657535@kg
856792@109140@Live weight@@2.3@0@NA@2010-10-26@NA@NA@NA@NA@55@1679@4.6@kg
856792@109140@Live weight@@2.41@0@NA@2012-08-06@NA@NA@NA@NA@76@2329@6.380821917808219@kg
856792@109140@Live weight@@2.4@0@NA@2009-11-03@NA@NA@NA@NA@43@1322@3.621917808219178@kg
856792@109140@Live weight@@2.4@0@NA@2008-06-23@NA@NA@NA@NA@27@824@2.2575342465753425@kg
856792@109140@Live weight@@2.205@0@NA@2009-01-13@NA@NA@NA@NA@33@1028@2.8164383561643835@kg
856792@109140@Live weight@@2.37@0@NA@2008-10-20@NA@NA@NA@NA@30@943@2.5835616438356164@kg
856792@109140@Live weight@@2.375@0@NA@2008-08-12@NA@NA@NA@NA@28@874@2.3945205479452056@kg
856792@109140@Live weight@@2.33@0@NA@2011-09-17@NA@NA@NA@NA@65@2005@5.493150684931507@kg
856792@109140@Live weight@@2.42@0@NA@2008-03-11@NA@NA@NA@NA@23@720@1.9726027397260273@kg
856792@109140@Live weight@@2.36@0@NA@2009-03-09@NA@NA@NA@NA@35@1083@2.967123287671233@kg
856792@109140@Live weight@@2.32@0@NA@2010-06-03@NA@NA@NA@NA@50@1534@4.2027397260273975@kg
856792@109140@Live weight@@2.32@0@NA@2008-08-20@NA@NA@NA@NA@28@882@2.4164383561643836@kg
856792@109140@Live weight@@2.26@0@NA@2017-03-31@NA@NA@NA@NA@132@4027@11.032876712328767@kg
860457@15939@Live weight@@0.775@0@NA@2021-11-30@NA@NA@NA@NA@46@1429@3.915068493150685@kg
860457@15939@Live weight@@1.025@0@NA@2021-09-29@NA@NA@NA@NA@44@1367@3.745205479452055@kg
874191@153376@Live weight@@1.75@0@NA@2019-09-30@NA@NA@NA@NA@236@7212@19.75890410958904@kg
874191@153376@Live weight@@1.93@0@NA@2022-01-26@NA@NA@NA@NA@264@8061@22.084931506849315@kg
874191@153376@Live weight@@1.88@0@NA@2018-10-26@NA@NA@NA@NA@225@6873@18.83013698630137@kg
887620@156191@Live weight@@0.735@0@NA@2022-05-02@NA@NA@NA@NA@118@3617@9.90958904109589@kg
887620@156191@Live weight@@0.502@0@NA@2016-09-04@NA@NA@NA@NA@50@1551@4.249315068493151@kg
887620@156191@Live weight@@0.396@0@NA@2015-09-06@NA@NA@NA@NA@39@1187@3.252054794520548@kg
887620@156191@Live weight@@0.685@0@NA@2020-09-01@NA@NA@NA@NA@98@3009@8.243835616438357@kg
887620@156191@Live weight@@0.693@0@NA@2023-06-23@NA@NA@NA@NA@132@4034@11.052054794520547@kg
915198@76646@Live weight@@0.39@0@NA@2012-09-20@NA@NA@NA@NA@85@2607@7.142465753424657@kg
915198@76646@Live weight@@0.254@0@NA@2011-10-07@NA@NA@NA@NA@74@2258@6.186301369863013@kg
931015@99841@Live weight@@1.069@0@NA@2004-12-05@NA@NA@NA@NA@217@6616@18.126027397260273@kg
931015@99841@Live weight@@1.0618@0@NA@2005-09-20@NA@NA@NA@NA@226@6905@18.91780821917808@kg
931015@99841@Live weight@@1.106@0@NA@2006-02-06@NA@NA@NA@NA@231@7044@19.2986301369863@kg
974435@150898@Live weight@@1.05@0@NA@2004-06-21@NA@NA@NA@NA@82@2504@6.86027397260274@kg
975648@44462@Live weight@@1.22@0@NA@1997-02-23@NA@NA@NA@NA@8@262@0.7178082191780822@kg
979324@23814@Live weight@@0.886@0@NA@1992-12-01@NA@NA@NA@NA@150@4566@12.509589041095891@kg
1000071@164723@Live weight@@0.85@0@NA@1994-04-16@NA@NA@NA@NA@69@2115@5.794520547945205@kg
1005131@168670@Live weight@@0.439@0@NA@2021-01-06@NA@NA@NA@NA@20@616@1.6876712328767123@kg
1013814@34263@Live weight@@1.64@0@NA@2009-05-05@NA@NA@NA@NA@8@264@0.7232876712328767@kg
1013814@34263@Live weight@@1.512@0@NA@2011-03-29@NA@NA@NA@NA@31@957@2.621917808219178@kg
1023385@37243@Live weight@@2.04@0@NA@2013-01-21@NA@NA@NA@NA@247@7531@20.632876712328766@kg
1054611@76646@Live weight@@0.075@0@NA@2019-04-17@NA@NA@NA@NA@9@290@0.7945205479452054@kg
1060208@53055@Live weight@@1.188@0@NA@2011-03-24@NA@NA@NA@NA@170@5195@14.232876712328768@kg
1066242@44462@Live weight@@0.5808@0@NA@2005-03-09@NA@NA@NA@NA@93@2855@7.821917808219178@kg
1066242@114907@Live weight@@0.608@0@NA@2006-01-19@NA@NA@NA@NA@104@3171@8.687671232876712@kg
1069680@156191@Live weight@@0.408@0@NA@2002-12-21@NA@NA@NA@NA@50@1528@4.186301369863013@kg
1069680@156191@Live weight@@0.53@0@NA@2005-10-10@NA@NA@NA@NA@83@2552@6.991780821917808@kg
1069680@156191@Live weight@@0.144@0@NA@2000-06-20@NA@NA@NA@NA@20@614@1.6821917808219178@kg
1073279@120614@Live weight@@1.646@0@NA@2014-10-28@NA@NA@NA@NA@417@12719@34.846575342465755@kg
1073279@120614@Live weight@@1.657@0@NA@2014-12-14@NA@NA@NA@NA@419@12766@34.97534246575343@kg
1080293@156191@Live weight@@0.154@0@NA@2000-06-20@NA@NA@NA@NA@20@614@1.6821917808219178@kg
1090117@165187@Live weight@@1.07@0@NA@2022-02-07@NA@NA@NA@NA@126@3843@10.528767123287672@kg
1104042@174716@Live weight@@0.99@0@NA@2015-07-27@NA@NA@NA@NA@299@9120@24.986301369863014@kg
1117398@78043@Live weight@@0.97@0@NA@2015-11-26@NA@NA@NA@NA@220@6702@18.361643835616437@kg
1117398@78043@Live weight@@0.87@0@NA@2017-10-22@NA@NA@NA@NA@243@7398@20.268493150684932@kg
1117398@78043@Live weight@@0.765@0@NA@2011-01-12@NA@NA@NA@NA@161@4923@13.487671232876712@kg
1117398@78043@Live weight@@0.83@0@NA@2015-11-12@NA@NA@NA@NA@219@6688@18.323287671232876@kg
1117398@78043@Live weight@@0.75@0@NA@2007-09-25@NA@NA@NA@NA@122@3718@10.186301369863013@kg
1117398@78043@Live weight@@0.805@0@NA@2022-06-29@NA@NA@NA@NA@299@9109@24.956164383561642@kg
1119563@87169@Live weight@@0.34@0@NA@2020-04-17@NA@NA@NA@NA@87@2663@7.295890410958904@kg
1122566@33954@Live weight@@0.681@0@NA@2005-04-01@NA@NA@NA@NA@76@2328@6.3780821917808215@kg
1122566@33954@Live weight@@0.698@0@NA@2005-01-28@NA@NA@NA@NA@74@2265@6.205479452054795@kg
1126470@24835@Live weight@@1.16@0@NA@2016-11-11@NA@NA@NA@NA@93@2859@7.832876712328767@kg
1132659@129985@Live weight@@0.611@0@NA@2015-01-23@NA@NA@NA@NA@51@1562@4.279452054794521@kg
1132659@129985@Live weight@@0.614@0@NA@2014-12-19@NA@NA@NA@NA@50@1527@4.183561643835616@kg
1143806@162977@Live weight@@1.07@0@NA@2008-10-17@NA@NA@NA@NA@463@14107@38.64931506849315@kg
1143806@162977@Live weight@@1@0@NA@2008-04-13@NA@NA@NA@NA@457@13920@38.136986301369866@kg
1145512@19749@Live weight@@0.024@0@NA@2020-02-24@NA@NA@NA@NA@9@286@0.7835616438356164@kg
1148307@62963@Live weight@@0.611@0@NA@2022-04-30@NA@NA@NA@NA@NA@NA@NA@kg
1148307@62963@Live weight@@0.58@0@NA@2021-08-22@NA@NA@NA@NA@NA@NA@NA@kg
1148307@62963@Live weight@@0.748@0@NA@2023-12-22@NA@NA@NA@NA@NA@NA@NA@kg
1148307@62963@Live weight@@0.598@0@NA@2022-08-02@NA@NA@NA@NA@NA@NA@NA@kg
1167030@120923@Live weight@@0.785@0@NA@1994-08-27@NA@NA@NA@NA@14@436@1.1945205479452055@kg
1167030@120923@Live weight@@0.745@0@NA@1994-07-27@NA@NA@NA@NA@13@405@1.1095890410958904@kg
1167030@120923@Live weight@@0.97@0@NA@1995-09-23@NA@NA@NA@NA@27@828@2.2684931506849315@kg
1167030@120923@Live weight@@0.91@0@NA@1994-10-20@NA@NA@NA@NA@16@490@1.3424657534246576@kg
1174779@108574@Live weight@@1.136@0@NA@2005-05-06@NA@NA@NA@NA@110@3354@9.189041095890412@kg
1174779@11523@Live weight@@0.809@0@NA@2001-07-30@NA@NA@NA@NA@65@1978@5.419178082191781@kg
1179458@122408@Live weight@@1@0@NA@1988-09-01@NA@NA@NA@NA@15@466@1.2767123287671234@kg
1218654@10512@Live weight@@0.696@0@NA@2023-04-17@NA@NA@NA@NA@67@2062@5.64931506849315@kg
1220496@46745@Live weight@@2.686@0@NA@2013-04-22@NA@NA@NA@NA@495@15087@41.33424657534247@kg
1220496@46745@Live weight@@2.719@0@NA@2013-09-10@NA@NA@NA@NA@500@15228@41.72054794520548@kg
1220496@46745@Live weight@@2.573@0@NA@2013-02-23@NA@NA@NA@NA@493@15029@41.175342465753424@kg
1220496@46745@Live weight@@2.536@0@NA@2014-03-22@NA@NA@NA@NA@506@15421@42.249315068493154@kg
1224964@102642@Live weight@@0.679@0@NA@2022-10-02@NA@NA@NA@NA@409@12450@34.10958904109589@kg
1224964@102642@Live weight@@0.677@0@NA@2022-09-20@NA@NA@NA@NA@408@12438@34.07671232876712@kg
11116@46745@Live weight@@3.038@0@NA@2013-02-23@NA@NA@NA@NA@373@11376@31.167123287671235@kg
30409@76646@Live weight@@0.344@0@NA@2012-09-20@NA@NA@NA@NA@85@2607@7.142465753424657@kg
30409@76646@Live weight@@0.17@0@NA@2011-05-18@NA@NA@NA@NA@69@2116@5.7972602739726025@kg
30409@76646@Live weight@@0.84@0@NA@2021-05-10@NA@NA@NA@NA@189@5761@15.783561643835617@kg
59466@165198@Live weight@@1450@0@NA@1987-11-11@NA@NA@NA@NA@46@1410@3.863013698630137@kg
65328@129985@Live weight@@0.789@0@NA@2016-09-05@NA@NA@NA@NA@67@2065@5.657534246575342@kg
69507@23814@Live weight@@0.98@0@NA@1995-09-05@NA@NA@NA@NA@183@5574@15.271232876712329@kg
69507@23814@Live weight@@0.98@0@NA@1997-08-26@NA@NA@NA@NA@206@6295@17.246575342465754@kg
69507@23814@Live weight@@0.975@0@NA@1992-10-29@NA@NA@NA@NA@148@4533@12.419178082191781@kg
69507@23814@Live weight@@0.887@0@NA@1993-03-12@NA@NA@NA@NA@153@4667@12.786301369863013@kg
76433@78043@Live weight@@0.93@0@NA@2017-10-22@NA@NA@NA@NA@153@4677@12.813698630136987@kg
76433@78043@Live weight@@0.9@0@NA@2015-11-12@NA@NA@NA@NA@130@3967@10.868493150684932@kg
76433@78043@Live weight@@0.955@0@NA@2022-10-24@NA@NA@NA@NA@213@6505@17.82191780821918@kg
78706@138725@Live weight@@1.574@0@NA@2020-11-17@NA@NA@NA@NA@113@3443@9.432876712328767@kg
78706@138725@Live weight@@1.5@0@NA@2021-11-16@NA@NA@NA@NA@125@3807@10.43013698630137@kg
78706@138725@Live weight@@1.61@0@NA@2022-01-05@NA@NA@NA@NA@126@3857@10.567123287671233@kg
78706@138725@Live weight@@1.6@0@NA@2020-10-06@NA@NA@NA@NA@111@3401@9.317808219178081@kg
78706@138725@Live weight@@1.57@0@NA@2021-03-09@NA@NA@NA@NA@116@3555@9.73972602739726@kg
78706@138725@Live weight@@1.49@0@NA@2019-09-04@NA@NA@NA@NA@98@3003@8.227397260273973@kg
78706@138725@Live weight@@1.57@0@NA@2021-03-10@NA@NA@NA@NA@116@3556@9.742465753424657@kg
78706@138725@Live weight@@1.48@0@NA@2019-11-25@NA@NA@NA@NA@101@3085@8.452054794520548@kg
78706@138725@Live weight@@1.16@0@NA@2018-02-16@NA@NA@NA@NA@80@2438@6.67945205479452@kg
78706@138725@Live weight@@1.53@0@NA@2020-02-17@NA@NA@NA@NA@104@3169@8.682191780821919@kg
78706@138725@Live weight@@1.53@0@NA@2021-03-03@NA@NA@NA@NA@116@3549@9.723287671232876@kg
78706@138725@Live weight@@1.41@0@NA@2021-11-06@NA@NA@NA@NA@124@3797@10.402739726027397@kg
86518@90434@Live weight@@1.91@0@NA@2018-01-02@NA@NA@NA@NA@475@14460@39.61643835616438@kg
86518@90434@Live weight@@1.853@0@NA@2023-11-13@NA@NA@NA@NA@545@16601@45.48219178082192@kg
86518@90434@Live weight@@1.9@0@NA@2019-12-03@NA@NA@NA@NA@498@15160@41.534246575342465@kg
106708@165187@Live weight@@1.06@0@NA@2021-10-22@NA@NA@NA@NA@122@3735@10.232876712328768@kg
106708@165187@Live weight@@1.04@0@NA@2021-10-09@NA@NA@NA@NA@122@3722@10.197260273972603@kg
106708@165187@Live weight@@1.19@0@NA@2022-01-01@NA@NA@NA@NA@125@3806@10.427397260273972@kg
127894@23166@Dead weight@@1.422@0@NA@2009-03-19@NA@NA@NA@NA@56@1704@4.668493150684932@kg
132085@53012@Live weight@@1.77@0@NA@2019-01-13@NA@NA@NA@NA@192@5856@16.043835616438358@kg
158758@169853@Live weight@@1.07@0@NA@2022-04-05@NA@NA@NA@NA@60@1837@5.032876712328767@kg
171496@76359@Live weight@@0.302@0@NA@2012-11-17@NA@NA@NA@NA@65@2009@5.504109589041096@kg
178403@23814@Live weight@@1.892@0@NA@1995-11-09@NA@NA@NA@NA@65@1997@5.471232876712329@kg
178403@23814@Live weight@@1.9@0@NA@1997-02-15@NA@NA@NA@NA@80@2461@6.742465753424658@kg
178403@23814@Live weight@@1.872@0@NA@1991-12-04@NA@NA@NA@NA@18@561@1.536986301369863@kg
180158@120859@Live weight@@1.37@0@NA@1989-06-13@NA@NA@NA@NA@324@9880@27.068493150684933@kg
180158@120859@Live weight@@1.35@0@NA@1987-07-03@NA@NA@NA@NA@301@9169@25.12054794520548@kg
191513@114122@Live weight@@1.136@0@NA@2010-10-29@NA@NA@NA@NA@399@12170@33.342465753424655@kg
191513@114122@Live weight@@1.115@0@NA@2004-10-28@NA@NA@NA@NA@327@9978@27.336986301369862@kg
191513@114122@Live weight@@1.211@0@NA@2017-04-13@NA@NA@NA@NA@477@14528@39.8027397260274@kg
191513@114122@Live weight@@1.16@0@NA@2009-10-20@NA@NA@NA@NA@387@11796@32.31780821917808@kg
191513@114122@Live weight@@1.198@0@NA@2016-04-28@NA@NA@NA@NA@465@14178@38.843835616438355@kg
191513@114122@Live weight@@1.07@0@NA@2017-01-26@NA@NA@NA@NA@474@14451@39.59178082191781@kg
220777@122408@Live weight@@1.15@0@NA@1988-07-01@NA@NA@NA@NA@25@763@2.0904109589041098@kg
220777@122408@Live weight@@1.2@0@NA@1987-07-07@NA@NA@NA@NA@13@403@1.104109589041096@kg
220777@122408@Live weight@@1.2@0@NA@1988-08-01@NA@NA@NA@NA@26@794@2.175342465753425@kg
237562@23814@Live weight@@2.3@0@NA@1996-05-02@NA@NA@NA@NA@251@7641@20.934246575342467@kg
237562@23814@Live weight@@2.149@0@NA@1996-04-20@NA@NA@NA@NA@250@7629@20.9013698630137@kg
255293@44462@Live weight@@0.0292@0@NA@2013-10-01@NA@NA@NA@NA@13@417@1.1424657534246576@kg
260352@138725@Live weight@@1.12@0@NA@2021-12-05@NA@NA@NA@NA@125@3826@10.482191780821918@kg
260352@138725@Live weight@@1.2@0@NA@2020-10-13@NA@NA@NA@NA@111@3408@9.336986301369864@kg
260352@138725@Live weight@@1.24@0@NA@2021-06-01@NA@NA@NA@NA@119@3639@9.96986301369863@kg
260352@138725@Live weight@@0.88@0@NA@2020-01-20@NA@NA@NA@NA@103@3141@8.605479452054794@kg
260352@138725@Live weight@@1.03@0@NA@2020-08-02@NA@NA@NA@NA@109@3336@9.139726027397261@kg
260352@138725@Live weight@@1.11@0@NA@2020-08-05@NA@NA@NA@NA@109@3339@9.147945205479452@kg
260352@138725@Live weight@@1.22@0@NA@2022-08-08@NA@NA@NA@NA@133@4072@11.156164383561643@kg
260352@138725@Live weight@@0.92@0@NA@2021-03-02@NA@NA@NA@NA@116@3548@9.72054794520548@kg
260352@138725@Live weight@@1.04@0@NA@2022-04-22@NA@NA@NA@NA@130@3964@10.860273972602739@kg
260352@138725@Live weight@@1.2@0@NA@2022-11-02@NA@NA@NA@NA@136@4158@11.391780821917807@kg
260352@138725@Live weight@@0.78@0@NA@2019-10-02@NA@NA@NA@NA@99@3031@8.304109589041095@kg
271013@78043@Live weight@@2.948@0@NA@2019-11-24@NA@NA@NA@NA@197@6006@16.454794520547946@kg
271013@78043@Live weight@@2.962@0@NA@2023-10-26@NA@NA@NA@NA@244@7438@20.378082191780823@kg
271013@78043@Live weight@@2.95@0@NA@2018-10-23@NA@NA@NA@NA@184@5609@15.367123287671232@kg
280096@114907@Live weight@@0.0253@0@NA@1997-11-11@NA@NA@NA@NA@0@30@0.0821917808219178@kg
280096@114907@Live weight@@0.0149@0@NA@1997-10-12@NA@NA@NA@NA@0@0@0@kg
281958@123651@Live weight@@0.84@0@NA@2019-11-28@NA@NA@NA@NA@10@331@0.9068493150684932@kg
285429@120782@Live weight@@0.217@0@NA@2014-09-29@NA@NA@NA@NA@38@1185@3.2465753424657535@kg
285429@120782@Live weight@@0.831@0@NA@2022-11-30@NA@NA@NA@NA@136@4169@11.421917808219177@kg
285429@120782@Live weight@@0.241@0@NA@2014-11-15@NA@NA@NA@NA@40@1232@3.3753424657534246@kg
285429@120782@Live weight@@0.716@0@NA@2020-09-03@NA@NA@NA@NA@110@3351@9.180821917808219@kg
290440@137182@Live weight@@0.88@0@NA@2017-01-04@NA@NA@NA@NA@158@4818@13.2@kg
302680@108574@Live weight@@0.797@0@NA@2019-04-20@NA@NA@NA@NA@111@3396@9.304109589041095@kg
302680@108574@Live weight@@0.887@0@NA@2021-03-25@NA@NA@NA@NA@134@4101@11.235616438356164@kg
302680@108574@Live weight@@0.911@0@NA@2019-08-03@NA@NA@NA@NA@115@3501@9.591780821917808@kg
321094@23814@Live weight@@1.9@0@NA@1997-03-17@NA@NA@NA@NA@321@9786@26.81095890410959@kg
321094@23814@Live weight@@2.13@0@NA@1994-11-23@NA@NA@NA@NA@293@8941@24.495890410958904@kg
321094@23814@Live weight@@2@0@NA@1993-06-23@NA@NA@NA@NA@276@8423@23.076712328767123@kg
321094@23814@Live weight@@2.15@0@NA@1992-06-10@NA@NA@NA@NA@264@8045@22.041095890410958@kg
331112@129985@Live weight@@0.431@0@NA@2015-02-13@NA@NA@NA@NA@54@1675@4.589041095890411@kg
331112@129985@Live weight@@0.435@0@NA@2014-12-05@NA@NA@NA@NA@52@1605@4.397260273972603@kg
341583@166971@Live weight@@0.603@0@NA@2022-11-25@NA@NA@NA@NA@99@3032@8.306849315068494@kg
341653@15939@Live weight@@0.424@0@NA@2018-07-20@NA@NA@NA@NA@30@931@2.5506849315068494@kg
341653@15939@Live weight@@0.43@0@NA@2018-09-17@NA@NA@NA@NA@32@990@2.712328767123288@kg
341653@15939@Live weight@@0.524@0@NA@2022-06-27@NA@NA@NA@NA@77@2369@6.49041095890411@kg
341653@15939@Live weight@@0.526@0@NA@2022-04-19@NA@NA@NA@NA@75@2300@6.301369863013699@kg
341653@15939@Live weight@@0.5@0@NA@2023-05-11@NA@NA@NA@NA@88@2687@7.361643835616438@kg
372543@168670@Live weight@@0.691@0@NA@2022-02-17@NA@NA@NA@NA@33@1023@2.802739726027397@kg
372543@168670@Live weight@@0.684@0@NA@2020-10-14@NA@NA@NA@NA@17@532@1.4575342465753425@kg
372543@168670@Live weight@@0.636@0@NA@2020-09-29@NA@NA@NA@NA@16@517@1.4164383561643836@kg
381026@129985@Live weight@@0.308@0@NA@2013-01-25@NA@NA@NA@NA@51@1570@4.301369863013699@kg
386017@78043@Live weight@@0.845@0@NA@2020-01-23@NA@NA@NA@NA@180@5500@15.068493150684931@kg
393088@156191@Live weight@@0.55@0@NA@2023-04-23@NA@NA@NA@NA@130@3967@10.868493150684932@kg
393088@156191@Live weight@@0.563@0@NA@2022-09-03@NA@NA@NA@NA@122@3735@10.232876712328768@kg
393088@156191@Live weight@@0.545@0@NA@2023-09-09@NA@NA@NA@NA@134@4106@11.24931506849315@kg
393088@156191@Live weight@@0.137@0@NA@2014-06-10@NA@NA@NA@NA@23@728@1.9945205479452055@kg
393088@156191@Live weight@@0.45@0@NA@2016-12-02@NA@NA@NA@NA@53@1634@4.476712328767123@kg
393088@156191@Live weight@@0.607@0@NA@2022-05-02@NA@NA@NA@NA@118@3611@9.893150684931507@kg
393088@156191@Live weight@@0.504@0@NA@2020-02-27@NA@NA@NA@NA@92@2816@7.715068493150685@kg
393088@156191@Live weight@@0.41@0@NA@2016-06-05@NA@NA@NA@NA@47@1454@3.9835616438356163@kg
393088@156191@Live weight@@0.559@0@NA@2019-06-24@NA@NA@NA@NA@84@2568@7.035616438356165@kg
393088@156191@Live weight@@0.498@0@NA@2017-12-03@NA@NA@NA@NA@65@2000@5.47945205479452@kg
396342@129985@Live weight@@0.35@0@NA@2014-07-02@NA@NA@NA@NA@52@1604@4.394520547945206@kg
396342@129985@Live weight@@0.3@0@NA@2015-02-20@NA@NA@NA@NA@60@1837@5.032876712328767@kg
396639@48819@Live weight@@0.966@0@NA@2022-09-26@NA@NA@NA@NA@56@1729@4.736986301369863@kg
396639@48819@Live weight@@0.676@0@NA@2020-04-27@NA@NA@NA@NA@27@847@2.3205479452054796@kg
404931@8383@Dead weight@Necropsy-CarcassWeight@1.856@0@NA@2004-05-05@NA@NA@NA@NA@232@7064@19.353424657534248@kg
407289@138725@Live weight@@2.025@0@NA@2010-02-15@NA@NA@NA@NA@745@22691@62.16712328767123@kg
407289@138725@Live weight@@2@0@NA@2009-10-11@NA@NA@NA@NA@741@22564@61.81917808219178@kg
407289@138725@Live weight@@2.1@0@NA@2008-05-22@NA@NA@NA@NA@724@22057@60.43013698630137@kg
407289@138725@Live weight@@1.9@0@NA@2009-05-05@NA@NA@NA@NA@736@22405@61.38356164383562@kg
425963@48819@Live weight@@0.842@0@NA@2019-11-22@NA@NA@NA@NA@22@690@1.8904109589041096@kg
430412@23166@Live weight@@0.446@0@NA@2014-12-12@NA@NA@NA@NA@46@1415@3.8767123287671232@kg
430412@34263@Live weight@@0.614@0@NA@2016-03-13@NA@NA@NA@NA@61@1872@5.1287671232876715@kg
430412@34263@Live weight@@0.608@0@NA@2016-05-23@NA@NA@NA@NA@63@1943@5.323287671232877@kg
430412@34263@Live weight@@0.559@0@NA@2015-11-02@NA@NA@NA@NA@57@1740@4.767123287671233@kg
430412@34263@Live weight@@0.549@0@NA@2015-10-01@NA@NA@NA@NA@56@1708@4.67945205479452@kg
434653@33484@Live weight@@1.21@0@NA@2008-07-07@NA@NA@NA@NA@24@737@2.0191780821917806@kg
450213@21303@Live weight@@0.85@0@NA@2003-03-31@NA@NA@NA@NA@552@16827@46.1013698630137@kg
450213@21303@Live weight@@0.9@0@NA@2002-11-15@NA@NA@NA@NA@548@16691@45.728767123287675@kg
452916@48819@Live weight@@0.888@0@NA@2019-11-22@NA@NA@NA@NA@22@690@1.8904109589041096@kg
455417@109140@Live weight@@1.09@0@NA@2008-09-01@NA@NA@NA@NA@44@1339@3.6684931506849314@kg
455417@109140@Live weight@@1.08@0@NA@2008-04-16@NA@NA@NA@NA@39@1201@3.2904109589041095@kg
455417@109140@Live weight@@1.18@0@NA@2011-06-16@NA@NA@NA@NA@77@2357@6.457534246575342@kg
455417@109140@Live weight@@1.18@0@NA@2008-10-27@NA@NA@NA@NA@45@1395@3.8219178082191783@kg
455417@109140@Live weight@@1.115@0@NA@2008-06-23@NA@NA@NA@NA@41@1269@3.4767123287671233@kg
455417@109140@Live weight@@1.135@0@NA@2013-11-28@NA@NA@NA@NA@106@3253@8.912328767123288@kg
455417@109140@Live weight@@2.555@0@NA@2023-02-19@NA@NA@NA@NA@217@6623@18.145205479452056@kg
455417@109140@Live weight@@1.12@0@NA@2008-08-20@NA@NA@NA@NA@43@1327@3.6356164383561644@kg
455417@109140@Live weight@@1.084@0@NA@2012-04-11@NA@NA@NA@NA@87@2657@7.279452054794521@kg
455417@109140@Live weight@@1.14@0@NA@2013-11-22@NA@NA@NA@NA@106@3247@8.895890410958904@kg
464580@108112@Live weight@@0.105@0@NA@1997-07-01@NA@NA@NA@NA@10@319@0.873972602739726@kg
475586@68537@Live weight@@1.402@0@NA@2007-11-13@NA@NA@NA@NA@173@5268@14.432876712328767@kg
475586@68537@Live weight@@1.83@0@NA@2019-09-18@NA@NA@NA@NA@315@9595@26.28767123287671@kg
475586@68537@Live weight@@1.645@0@NA@2012-04-12@NA@NA@NA@NA@226@6880@18.84931506849315@kg
475586@68537@Live weight@@1.707@0@NA@2011-05-19@NA@NA@NA@NA@215@6551@17.947945205479453@kg
475586@68537@Live weight@@1.803@0@NA@2018-12-27@NA@NA@NA@NA@306@9330@25.561643835616437@kg
475586@68537@Live weight@@1.564@0@NA@2008-10-21@NA@NA@NA@NA@184@5611@15.372602739726027@kg
475586@68537@Live weight@@1.817@0@NA@2021-03-03@NA@NA@NA@NA@332@10127@27.745205479452054@kg
475586@68537@Live weight@@1.506@0@NA@2004-03-30@NA@NA@NA@NA@129@3945@10.808219178082192@kg
